open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,price_change_24h,Buy_Volume,Sell_Volume,Delta_Volume,RSI,MACD,Signal_Line,VWAP,Parabolic_SAR
2738.7,2748.95,2733.8,2741.25,12629.49,34624252.0,40243.0,5611.06,15384077.0,0.0,4.64,5611.06,7018.43,-1407.36,74.83,28.51,22.63,90739.78,2769.72
2741.25,2751.12,2726.54,2749.62,17146.9,46959056.0,47266.0,7944.65,21767460.0,0.0,4.54,7944.65,9202.26,-1257.61,79.57,28.26,23.75,93478.41,2767.25
2749.63,2766.5,2740.27,2761.8,25380.98,69911360.0,51034.0,16561.67,45620356.0,0.0,5.76,16561.67,8819.31,7742.37,79.33,28.72,24.75,96232.89,2726.54
2761.8,2767.0,2754.89,2764.26,12004.13,33145734.0,39001.0,6107.62,16864664.0,0.0,5.2,6107.62,5896.51,211.11,79.17,28.94,25.59,98994.09,2727.34
2764.26,2786.0,2755.79,2778.4,12804.03,35482244.0,43859.0,7042.17,19516966.0,0.0,5.58,7042.17,5761.86,1280.31,79.79,29.92,26.45,101765.26,2728.93
2778.39,2782.81,2763.66,2772.02,8513.2,23591732.0,29114.0,4176.2,11572963.0,0.0,5.16,4176.2,4337.01,-160.81,69.93,29.83,27.13,104536.45,2732.35
2772.03,2783.5,2767.79,2774.81,10475.69,29077876.0,33237.0,5267.19,14620714.0,0.0,5.11,5267.19,5208.5,58.69,61.23,29.64,27.63,107312.2,2736.64
2774.8,2825.75,2771.61,2817.94,35626.12,99879144.0,83052.0,19744.7,55326996.0,0.0,7.12,19744.7,15881.42,3863.28,69.89,32.6,28.62,110115.73,2741.58
2817.95,2817.95,2771.71,2778.15,31088.82,86736856.0,67422.0,13634.6,38029630.0,0.0,5.94,13634.6,17454.22,-3819.62,55.58,31.37,29.17,112905.7,2751.68
2778.15,2797.31,2776.71,2786.71,16248.16,45318424.0,42247.0,8315.23,23189638.0,0.0,5.81,8315.23,7932.93,382.29,62.28,30.74,29.49,115694.84,2762.05
2786.7,2803.71,2785.98,2801.39,13521.2,37792764.0,35433.0,6361.71,17785966.0,0.0,6.24,6361.71,7159.48,-797.77,60.06,31.06,29.8,118489.92,2772.24
2801.39,2802.33,2783.6,2796.37,14870.5,41533080.0,39816.0,6629.17,18513832.0,0.0,6.47,6629.17,8241.34,-1612.17,60.47,30.55,29.95,121282.91,2781.87
2796.36,2797.0,2759.25,2771.07,14992.62,41631090.0,48169.0,6368.66,17679472.0,0.0,4.92,6368.66,8623.96,-2255.3,55.53,27.79,29.52,124059.68,2825.75
2771.07,2782.56,2768.66,2777.77,12730.56,35334224.0,36997.0,6201.8,17212382.0,0.0,5.01,6201.8,6528.76,-326.95,60.17,25.85,28.79,126835.22,2824.42
2777.77,2785.18,2761.32,2772.33,11335.48,31457960.0,39346.0,5849.17,16233412.0,0.0,4.5,5849.17,5486.31,362.86,57.97,23.6,27.75,129610.4,2821.81
2772.32,2784.8,2768.34,2781.13,10815.58,30040116.0,35887.0,5093.3,14148600.0,0.0,2.73,5093.3,5722.29,-628.99,58.06,22.27,26.65,132387.89,2818.06
2781.13,2794.35,2779.62,2789.86,11916.56,33217384.0,40447.0,6284.38,17518512.0,0.0,1.58,6284.38,5632.18,652.2,57.31,21.67,25.65,135175.38,2813.35
2789.87,2801.97,2786.67,2799.8,12287.86,34364190.0,41558.0,6662.72,18631270.0,0.0,1.69,6662.72,5625.15,1037.57,58.91,21.74,24.87,137971.97,2807.94
2799.81,2801.6,2784.09,2793.21,12926.46,36117480.0,44281.0,6790.78,18975818.0,0.0,1.35,6790.78,6135.69,655.09,53.86,21.03,24.1,140766.05,2802.1
2793.22,2803.87,2775.91,2797.49,18364.73,51247656.0,59642.0,10207.55,28486174.0,0.0,2.11,10207.55,8157.18,2050.37,56.71,20.57,23.4,143556.6,2759.25
2797.48,2814.89,2790.0,2810.52,22923.84,64260336.0,68630.0,12563.52,35216948.0,0.0,1.65,12563.52,10360.33,2203.18,58.93,21.02,22.92,146359.81,2760.14
2810.52,2857.8,2799.54,2852.59,61780.44,175236900.0,131855.0,31658.08,89800520.0,0.0,3.4,31658.08,30122.36,1535.72,58.71,24.48,23.23,149196.25,2762.33
2852.59,2867.65,2813.21,2826.27,51745.09,146850610.0,122851.0,26052.57,73945040.0,0.0,2.8,26052.57,25692.52,360.06,62.97,24.82,23.55,152034.22,2768.06
2826.27,2841.44,2802.49,2829.61,30723.84,86753180.0,81014.0,15781.88,44572404.0,0.0,3.32,15781.88,14941.96,839.91,61.9,25.07,23.85,154857.86,2776.03
2829.61,2836.58,2813.63,2814.99,16463.89,46516760.0,54591.0,7704.71,21767892.0,0.0,2.69,7704.71,8759.18,-1054.47,53.77,23.81,23.84,157683.23,2785.19
