timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,price_change_24h,Buy_Volume,Sell_Volume,Delta_Volume,RSI,MACD,Signal_Line,VWAP,Parabolic_SAR,symbol,longAccount,longShortRatio,shortAccount
2024-02-13 23:00:00,2635.87,2642.34,2627.39,2639.99,6642.7973,1707868799999,17501254.697802,18860,3405.6045,8972872.090126,0,,3405.6045,3237.1928000000003,168.41169999999966,39.4014962593516,-9.076050218305681,-8.6756329486798,42251.82232302513,2593.46912,,,,
2024-02-14 00:00:00,2639.99,2641.16,2623.03,2630.6,10469.2634,1707872399999,27548290.421628,29230,4651.4926,12237822.77388,0,,4651.4926,5817.7708,-1166.2782000000007,39.352428393524306,-8.813385732641109,-8.703183505472062,44883.17176654262,2596.7769728000003,,,,
2024-02-14 01:00:00,2630.6,2635.68,2620.45,2622.42,7614.8379,1707875999999,20002278.449973,22101,3265.1313,8577549.070503,0,,3265.1313,4349.7066,-1084.5753000000004,32.6834393789037,-9.159692637233093,-8.794485331824268,47509.92216000444,2600.922814976,,,,
2024-02-14 02:00:00,2622.43,2634.41,2618.4,2633.68,7834.4772,1707879599999,20583262.318486,18769,4078.4622,10716959.720743,0,,4078.4622,3756.0150000000003,322.4471999999996,38.29072481922214,-8.42839813071987,-8.721267891603388,50137.189020706515,2605.6905334784,,,,
2024-02-14 03:00:00,2633.68,2644.0,2633.2,2636.88,9194.5323,1707883199999,24257535.400365,19292,5247.3365,13843781.810254,0,,5247.3365,3947.1958000000004,1300.1407,47.72065298381087,-7.5041258178594035,-8.47783947685459,52775.44560721772,2610.839669460992,,,,
2024-02-14 04:00:00,2636.89,2640.37,2620.76,2626.52,9384.6811,1707886799999,24666564.579936,24314,3795.3039,9977028.694456,0,,3795.3039,5589.3772,-1794.0733,47.71742075318334,-7.520902486497107,-8.286452078783094,55403.83162450455,2616.126115736453,,,,
2024-02-14 05:00:00,2626.51,2642.78,2626.51,2641.17,6934.7126,1707890399999,18279553.412591,18978,3926.8402,10349919.541886,0,,3926.8402,3007.8723999999997,918.9678000000004,53.18085239345091,-6.279677340997296,-7.885097131225935,58039.78129783218,2621.3219372186204,,,,
2024-02-14 06:00:00,2641.18,2649.64,2639.64,2645.2,7684.0833,1707893999999,20319467.022655,20619,3844.7016,10166061.094451,0,,3844.7016,3839.3817000000004,5.319899999999507,65.63328424153175,-4.9141627416343,-7.290910253307608,60684.13928164724,2626.2319885192687,,,,
2024-02-14 07:00:00,2645.2,2654.53,2645.2,2653.05,8028.4254,1707897599999,21284621.963899,23897,4746.1066,12582421.176354,0,,4746.1066,3282.3188,1463.7878,63.17658197885445,-3.162102440234321,-6.465148690692951,63335.29699980939,2630.913590815415,,,,
2024-02-14 08:00:00,2653.04,2711.0,2647.58,2707.21,38501.595,1707901199999,103362619.417678,71213,22893.405,61480841.172644,0,1.6406921693554732,22893.405,15608.190000000002,7285.2149999999965,72.60989494688668,2.5670855730022595,-4.658701837953909,66019.9291408331,2635.636872652332,,,,
2024-02-14 09:00:00,2707.21,2750.0,2706.27,2746.48,79498.0942,1707904799999,217207316.183045,136800,42869.0773,117124825.605545,0,2.5804981717269415,42869.0773,36629.01690000001,6240.060399999988,85.37083595223136,10.159160676557804,-1.6951293350515666,68752.16213797386,2650.7094981218656,,,,
2024-02-14 10:00:00,2746.49,2760.0,2739.21,2753.32,30397.6259,1707908399999,83588281.345586,68000,16676.617,45857124.662595,0,3.1893921790557167,16676.617,13721.0089,2955.6080999999976,84.61411336969103,16.53723478132042,1.951343488222831,71501.99140492284,2670.5675984974923,,,,
2024-02-14 11:00:00,2753.32,2757.96,2738.01,2755.87,22011.0769,1707911999999,60499927.59905,53068,10533.4702,28955539.821208,0,2.763866877971477,10533.4702,11477.6067,-944.1365000000005,84.49969476663527,21.54926167500753,5.870927125579771,74250.60419992197,2688.454078797994,,,,
2024-02-14 12:00:00,2755.86,2759.32,2732.64,2739.58,21352.2825,1707915599999,58650126.901298,49456,9944.6445,27308432.811985,0,2.421480404215637,9944.6445,11407.638,-1462.9935000000005,76.98553138336634,23.93100056123012,9.482941812709841,76997.38908820256,2702.763263038395,,,,
2024-02-14 13:00:00,2739.58,2772.28,2738.62,2764.92,31341.018,1707919199999,86210327.596814,63348,16370.4317,45030453.766794,0,4.58880091995415,16370.4317,14970.5863,1399.8453999999983,79.27543703425982,27.545741847458885,13.09550181965965,79748.1078937249,2714.210610430716,,,,
2024-02-14 14:00:00,2764.91,2771.69,2752.96,2758.67,27180.0779,1707922799999,75041728.989679,65322,13642.4886,37666257.595136,0,4.76253769092303,13642.4886,13537.5893,104.89930000000095,80.45949674166393,29.56531702216853,16.38946486016143,82509.01716211515,2725.8244883445727,,,,
2024-02-14 15:00:00,2758.67,2760.46,2730.32,2749.4,29002.0778,1707926399999,79699389.568182,65446,12749.7456,35039019.370662,0,4.500587231422415,12749.7456,16252.332199999999,-3502.5865999999987,80.0444823017225,30.071191395263668,19.125810167181875,85257.07508119922,2772.28,,,,
2024-02-14 16:00:00,2749.4,2749.99,2728.51,2738.69,16287.3948,1707929999999,44646410.389976,56805,7600.7472,20834723.578473,0,5.223341555437733,7600.7472,8686.6476,-1085.9004000000004,74.91104047065522,29.27048110187343,21.154744354120187,87998.2384740075,2771.4408000000003,,,,
2024-02-14 17:00:00,2738.7,2748.95,2733.8,2741.25,12629.4908,1707933599999,34624252.639281,40243,5611.065,15384076.796721,0,4.641841467371588,5611.065,7018.4258,-1407.3608000000004,74.83462618379095,28.51379376543491,22.626554236383132,90739.77834981002,2769.7235680000003,,,,
2024-02-14 18:00:00,2741.25,2751.12,2726.54,2749.62,17146.9042,1707937199999,46959059.738967,47266,7944.6482,21767459.532444,0,4.541929008121182,7944.6482,9202.256000000001,-1257.6078000000016,79.57144229845296,28.26369635067067,23.75398265924064,93478.41030291599,2767.2507539200005,,,,
2024-02-14 19:00:00,2749.63,2766.5,2740.27,2761.8,25380.9788,1707940799999,69911358.395243,51034,16561.6734,45620356.637959,0,5.758552818007057,16561.6734,8819.305400000001,7742.367999999999,79.32610492536588,28.717281608611756,24.746642449114866,96232.8887233953,2726.54,,,,
2024-02-14 20:00:00,2761.8,2767.0,2754.89,2764.26,12004.1322,1707944399999,33145732.623546,39001,6107.6218,16864664.172765,0,5.198942020436514,6107.6218,5896.5104,211.11139999999978,79.16707496325336,28.941631521715408,25.58564026363498,98994.08229168555,2727.3392,,,,
2024-02-14 21:00:00,2764.26,2786.0,2755.79,2778.4,12804.033,1707947999999,35482243.681924,43859,7042.1693,19516965.768742,0,5.580762595286415,7042.1693,5761.8637,1280.3055999999997,79.78991396929511,29.915562290992966,26.45162466910658,101765.2594420353,2728.925632,,,,
2024-02-14 22:00:00,2778.39,2782.81,2763.66,2772.02,8513.2052,1707951599999,23591732.879292,29114,4176.1965,11572961.821803,0,5.1648785225427485,4176.1965,4337.0087,-160.8122000000003,69.92804870549163,29.828749505772066,27.12704963643968,104536.4522331232,2732.35009408,,,,
2024-02-14 23:00:00,2772.03,2783.5,2767.79,2774.81,10475.694,1707955199999,29077873.028571,33237,5267.1936,14620714.206622,0,5.106837525899732,5267.1936,5208.5004,58.693199999999706,61.23047649250769,29.643369124122728,27.63031353397629,107312.19893100986,2736.6420865536,,,,
2024-02-15 00:00:00,2774.8,2825.75,2771.61,2817.94,35626.1264,1707958799999,99879142.169088,83052,19744.7032,55326995.838209,0,7.121569223751245,19744.7032,15881.423200000001,3863.279999999999,69.89287033616546,32.600881712584396,28.624427169697913,110115.73533145018,2741.5778778982403,,,,
2024-02-15 01:00:00,2817.95,2817.95,2771.71,2778.15,31088.817,1707962399999,86736855.944671,67422,13634.5987,38029633.676911,0,5.938408035326148,13634.5987,17454.2183,-3819.6196,55.57948512471206,31.372370131321077,29.17401576202255,112905.70498338873,2751.6785325504516,,,,
2024-02-15 02:00:00,2778.15,2797.31,2776.71,2786.71,16248.1637,1707965999999,45318423.795035,42247,8315.229,23189638.658786,0,5.810500896084569,8315.229,7932.9347,382.29429999999957,62.27791382274789,30.735190172994407,29.486250644216923,115694.84624462768,2762.0485379933884,,,,
2024-02-15 03:00:00,2786.7,2803.71,2785.98,2801.39,13521.1976,1707969599999,37792765.733485,35433,6361.7136,17785965.798358,0,6.238812536027427,6361.7136,7159.4839999999995,-797.7703999999994,60.05957963259221,31.056770659513404,29.800354647276222,118489.92156646789,2772.240771914446,,,,
2024-02-15 04:00:00,2801.39,2802.33,2783.6,2796.37,14870.505,1707973199999,41533081.670903,39816,6629.1691,18513832.739527,0,6.466731644914181,6629.1691,8241.335899999998,-1612.1667999999981,60.46989557876022,30.55434203032428,29.951152123885837,121282.90550823066,2781.8724329698457,,,,
2024-02-15 05:00:00,2796.36,2797.0,2759.25,2771.07,14992.6226,1707976799999,41631087.550022,48169,6368.6616,17679471.256436,0,4.9182748554617906,6368.6616,8623.961,-2255.299399999999,55.52608762176776,27.794270118220993,29.51977572275287,124059.67703518299,2825.75,,,,
2024-02-15 06:00:00,2771.07,2782.56,2768.66,2777.77,12730.5548,1707980399999,35334225.453664,36997,6201.7999,17212381.480824,0,5.0117193406925775,6201.7999,6528.7549,-326.9549999999999,60.17390398833699,25.849549729898172,28.78573052418193,126835.22185697379,2824.42,,,,
2024-02-15 07:00:00,2777.77,2785.18,2761.32,2772.33,11335.4811,1707983999999,31457959.902704,39346,5849.1683,16233411.615504,0,4.4959574828970394,5849.1683,5486.312800000001,362.85549999999967,57.97168359495229,23.5973665227516,27.748057723895865,129610.39828091084,2821.8132,,,,
2024-02-15 08:00:00,2772.32,2784.8,2768.34,2781.13,10815.5826,1707987599999,30040115.229007,35887,5093.2954,14148599.897336,0,2.7304863678842883,5093.2954,5722.2872,-628.9917999999998,58.064185903670015,22.265913964186893,26.65162897195407,132387.88298423204,2818.059408,,,,
2024-02-15 09:00:00,2781.13,2794.35,2779.62,2789.86,11916.5653,1707991199999,33217384.084851,40447,6284.3838,17518512.46673,0,1.5794762750866553,6284.3838,5632.181500000001,652.202299999999,57.31033764068363,21.665420774836548,25.65438733253057,135175.37948583314,2813.35465536,,,,
2024-02-15 10:00:00,2789.87,2801.97,2786.67,2799.8,12287.865,1707994799999,34364190.700632,41558,6662.7184,18631269.662369,0,1.688143768250705,6662.7184,5625.1466,1037.5717999999997,58.91173520561686,21.740983993723148,24.871706664769086,137971.9752085752,2807.9441898239997,,,,
2024-02-15 11:00:00,2799.81,2801.6,2784.09,2793.21,12926.4618,1707998399999,36117478.414279,44281,6790.7757,18975817.976332,0,1.3549260306182864,6790.7757,6135.686099999999,655.0896000000012,53.85978629137346,21.026727438791568,24.102710819573584,140766.04824828968,2802.1008870451196,,,,
2024-02-15 12:00:00,2793.22,2803.87,2775.91,2797.49,18364.7276,1708001999999,51247655.114809,59642,10207.5489,28486174.180641,0,2.113827667014645,10207.5489,8157.178699999999,2050.370200000001,56.711462450592855,20.56892840072487,23.395954335803843,143556.596315815,2759.25,,,,
2024-02-15 13:00:00,2797.48,2814.89,2790.0,2810.52,22923.8464,1708005599999,64260336.947636,68630,12563.5143,35216949.076009,0,1.6492339742198547,12563.5143,10360.332099999998,2203.182200000003,58.92794639731989,21.015280397672996,22.919819548177678,146359.80550795284,2760.1424,,,,
2024-02-15 14:00:00,2810.52,2857.8,2799.54,2852.59,61780.4464,1708009199999,175236893.021934,131855,31658.0813,89800523.510423,0,3.404539143862806,31658.0813,30122.3651,1535.7162000000026,58.709093651033065,24.481507399296788,23.2321571184015,149196.25139387854,2762.332304,,,,
2024-02-15 15:00:00,2852.59,2867.65,2813.21,2826.27,51745.089,1708012799999,146850604.383424,122851,26052.5726,73945041.3679,0,2.7958827380519358,26052.5726,25692.5164,360.0561999999991,62.97314784859265,24.818619638184373,23.549449622358075,152034.21355070127,2768.06036576,,,,
2024-02-15 16:00:00,2826.27,2841.44,2802.49,2829.61,30723.8368,1708016399999,86753194.704083,81014,15781.8756,44572405.827839,0,3.319835395754911,15781.8756,14941.961200000002,839.9143999999978,61.90079893475367,25.066344387874324,23.852828575461327,154857.85811270087,2776.0275364992,,,,
2024-02-15 17:00:00,2829.61,2836.58,2813.63,2814.99,16463.8871,1708019999999,46516759.534512,54591,7704.7079,21767892.058363,0,2.690013679890546,7704.7079,8759.179199999999,-1054.4712999999983,53.77400377400374,23.808506577655862,23.843964175900236,157683.2394611014,2785.1897828492797,,,,
2024-02-15 18:00:00,2814.99,2831.99,2808.28,2824.58,12156.7429,1708023599999,34298997.164157,46664,6011.3362,16959159.620283,0,2.7261948923851254,6011.3362,6145.4067,-134.0704999999998,57.63464140730714,23.316713346542656,23.73851401002872,160504.63639663722,2795.085008907366,,,,
2024-02-15 19:00:00,2824.58,2838.59,2810.27,2834.13,13408.4521,1708027199999,37850609.21936,46977,7398.0993,20890577.357609,0,2.6189441668477142,7398.0993,6010.352800000001,1387.7464999999993,68.65680473372764,23.42751109029632,23.67631342608224,163327.52817691662,2805.244107660335,,,,
2024-02-15 20:00:00,2834.13,2842.5,2814.02,2828.59,13300.3518,1708030799999,37627422.803815,49374,6669.8541,18868874.644053,0,2.3272051109519243,6669.8541,6630.497700000001,39.35639999999876,65.13941849380353,22.805400934088993,23.502130927683588,166156.5828793505,2867.65,,,,
2024-02-15 21:00:00,2828.59,2845.59,2786.2,2794.05,21296.2871,1708034399999,59995647.227686,63881,10217.7576,28805087.128637,0,0.5632738266628357,10217.7576,11078.5295,-860.7718999999997,55.51436985884028,19.302774447783122,22.662259631703495,168973.77100918585,2866.5774,,,,
2024-02-15 22:00:00,2794.05,2821.73,2791.82,2813.41,13038.239,1708037999999,36597841.415732,40546,6675.24,18732293.741187,0,1.4931349701661656,6675.24,6362.999,312.241,57.77831325301196,17.882964244007326,21.70640055416426,171780.7330088648,2863.362304,,,,
2024-02-15 23:00:00,2813.42,2825.0,2810.51,2822.59,8127.3383,1708041599999,22928820.329286,26939,4146.8297,11697744.639738,0,1.7219196990064356,4146.8297,3980.5086,166.32110000000011,57.869680211589284,17.29909056020597,20.824938555372604,174601.92975039652,2858.7325657600004,,,,
2024-02-16 00:00:00,2822.58,2842.59,2820.35,2838.12,12055.2648,1708045199999,34124905.556268,38786,6703.4259,18975181.004625,0,0.7161259643569284,6703.4259,5351.838900000001,1351.5869999999995,58.97255783459763,17.883359434034446,20.236622731104973,177432.6353485239,2852.9299604992,,,,
2024-02-16 01:00:00,2838.12,2857.4,2836.78,2842.79,17970.4588,1708048799999,51183750.90498,50636,8786.304,25027202.167783,0,2.3267282184187277,8786.304,9184.1548,-397.85080000000016,61.71439372460064,18.509856592344022,19.89126950335278,180280.85149451235,2786.2,,,,
2024-02-16 02:00:00,2842.79,2849.76,2836.16,2846.96,10355.5371,1708052399999,29435024.782721,35262,4750.6722,13504268.553441,0,2.1620477193536436,4750.6722,5604.8649,-854.1926999999996,61.69448253037681,19.122412980280842,19.737498198738393,183123.2945757815,2787.624,,,,
2024-02-16 03:00:00,2846.97,2856.55,2840.0,2846.18,14529.8516,1708055999999,41368393.397905,40966,7048.6448,20068086.235277,0,1.5988491427469942,7048.6448,7481.2068,-432.5619999999999,58.94810799959843,19.322194617777768,19.65443748254627,185970.42574661225,2790.41504,,,,
2024-02-16 04:00:00,2846.18,2851.05,2835.8,2838.05,9202.5285,1708059599999,26163275.21945,30136,3748.8775,10657940.915742,0,1.4905037602320315,3748.8775,5453.651,-1704.7734999999998,45.60246794096302,18.609975734132604,19.44554513286354,188813.47863359324,2794.4341375999998,,,,
2024-02-16 05:00:00,2838.04,2847.24,2835.61,2842.0,7463.2467,1708063199999,21207588.675456,27382,3777.5372,10734454.179843,0,2.559661069550745,3777.5372,3685.7094999999995,91.82770000000073,55.50192374956278,18.154989705816206,19.187434047454072,191655.0822315898,2799.4714065919998,,,,
2024-02-16 06:00:00,2842.0,2852.4,2830.22,2833.0,11441.005,1708066799999,32522844.16192,36526,5241.3007,14902810.542073,0,1.988285567199588,5241.3007,6199.704299999999,-958.4035999999996,51.140569275284264,16.873675983280464,18.72468243461935,194497.73846344356,2805.2642659328,,,,
2024-02-16 07:00:00,2833.0,2835.3,2811.75,2815.05,19635.4608,1708070399999,55419179.903254,52911,7595.5154,21441285.32336,0,1.540942095637976,7595.5154,12039.9454,-4444.43,50.01974463604068,14.245596274931358,17.828865202681754,197320.1412818818,2811.520554020864,,,,
2024-02-16 08:00:00,2815.05,2827.19,2813.18,2816.1,16008.4872,1708073999999,45140920.785425,42351,7826.7973,22069553.709239,0,1.2574025665826438,7826.7973,8181.689899999999,-354.8925999999992,47.04323570432354,12.107977172664505,16.684687596678305,200139.9530618122,2857.4,,,,
2024-02-16 09:00:00,2816.1,2817.11,2794.31,2809.37,18538.6081,1708077599999,52049666.18794,51863,8982.8218,25225486.567082,0,0.6993182453599811,8982.8218,9555.786300000002,-572.9645000000019,41.19362640489388,9.758355629034213,15.299421203149489,202947.5892072648,2856.5156,,,,
2024-02-16 10:00:00,2809.38,2828.04,2804.74,2827.89,13254.6811,1708081199999,37348497.893309,41158,7030.2975,19812647.418583,0,1.0032859489963464,7030.2975,6224.3836,805.9138999999996,49.77207606147426,9.283656634691397,14.096268289457871,205765.34827755348,2854.027376,,,,
2024-02-16 11:00:00,2827.88,2835.4,2819.18,2823.59,13763.9373,1708084799999,38908911.592984,46243,6283.1078,17761336.467239,0,1.0876375209883937,6283.1078,7480.8295,-1197.7217,61.97697048329559,8.462924868357732,12.969599605237844,208592.2219216948,2850.44433344,,,,
2024-02-16 12:00:00,2823.6,2847.22,2818.81,2844.2,13780.4539,1708088399999,39073691.298007,44637,8032.9694,22775164.904873,0,1.6697110624166678,8032.9694,5747.4845000000005,2285.4848999999995,62.35851328570293,9.36756038056501,12.249191760303278,211427.66490358434,2794.31,,,,
2024-02-16 13:00:00,2844.21,2847.17,2825.05,2840.16,17104.2115,1708091999999,48543134.685152,54011,8926.4772,25334098.088347,0,1.0546091114811418,8926.4772,8177.734300000002,748.7428999999975,57.35577325630073,9.647288370123078,11.728811082267239,214265.7457285994,2795.3682,,,,
2024-02-16 14:00:00,2840.15,2843.96,2783.09,2797.6,36879.5663,1708095599999,103665078.666922,91982,18199.2756,51160541.945913,0,-1.9277218247277128,18199.2756,18680.290699999998,-481.0150999999969,36.166871500750936,6.361408152596141,10.655330496333018,217076.65401921349,2847.22,,,,
2024-02-16 15:00:00,2797.59,2797.6,2740.0,2776.01,55501.6281,1708099199999,153977852.861898,108615,24437.8113,67821451.592287,0,-1.7783155890979896,24437.8113,31063.8168,-6626.005499999999,29.56298200514125,1.9922266926805605,8.922709735602528,219850.94836215544,2845.9374,,,,
2024-02-16 16:00:00,2776.01,2807.39,2772.6,2785.22,24900.3287,1708102799999,69516579.572069,71754,12981.209,36240955.670377,0,-1.5687674273133112,12981.209,11919.119699999997,1062.0893000000033,31.670822942643085,-0.7189237581669659,6.994383036848629,222642.7420131392,2841.6999039999996,,,,
2024-02-16 17:00:00,2785.21,2791.13,2766.03,2777.4,19993.2837,1708106399999,55505070.704712,54874,11274.6259,31302061.99714,0,-1.3353511024905895,11274.6259,8718.6578,2555.9680999999982,30.400091188874725,-3.458669282242681,4.903772573030367,225418.92783321597,2835.5979097599998,,,,
2024-02-16 18:00:00,2777.39,2782.51,2765.0,2781.11,9977.6361,1708109999999,27679445.050232,40250,5436.368,15082548.157489,0,-1.5389898675201241,5436.368,4541.268099999999,895.0999000000011,33.35477081384448,-5.269824102731491,2.8690532378779956,228193.07641638909,2827.9500769792,,,,
2024-02-16 19:00:00,2781.11,2785.45,2756.75,2762.91,8707.7899,1708113599999,24157437.772274,40437,3761.2303,10435644.853242,0,-2.512940479088832,3761.2303,4946.5596,-1185.3292999999994,28.65777969669142,-8.080616921032288,0.679119206095939,230967.30937902338,2819.15506928128,,,,
2024-02-16 20:00:00,2762.92,2781.74,2758.45,2781.65,7687.9696,1708117199999,21320056.461994,38900,4225.4679,11717893.253132,0,-1.6594840538925792,4225.4679,3462.5017000000007,762.9661999999989,36.83535866276974,-8.69578944909108,-1.195862524941465,233740.48065456978,2809.656460967526,,,,
2024-02-16 21:00:00,2781.65,2792.21,2774.63,2790.68,6049.4208,1708120799999,16852555.375238,30707,2905.4289,8095738.654032,0,-0.12061344643081728,2905.4289,3143.9919,-238.5630000000001,43.45279673311467,-8.358323031483906,-2.628354626249953,236526.29369889264,2799.9045564320722,,,,
2024-02-16 22:00:00,2790.69,2790.92,2785.0,2789.04,4020.1675,1708124399999,11210341.024138,18926,1909.3481,5324054.180958,0,-0.8662086222768761,1909.3481,2110.8194000000003,-201.47130000000038,42.753079807177244,-8.129500931860093,-3.728583887371981,239314.81955612072,2740.0,,,,
2024-02-16 23:00:00,2789.03,2810.0,2786.83,2801.8,9249.2806,1708127999999,25897361.953612,34134,5313.5368,14876210.338721,0,-0.7365575588378026,5313.5368,3935.7438,1377.7929999999997,48.03611269651851,-6.839688734924948,-4.350804856882575,242114.7521209963,2741.0184,,,,
2024-02-17 00:00:00,2801.81,2804.21,2795.91,2796.15,5376.4801,1708131599999,15055077.937686,27145,2462.6811,6895884.268466,0,-1.4787958225867759,2462.6811,2913.799,-451.1179000000002,41.17647058823529,-6.2019191933391085,-4.721027724173882,244914.92577693265,2743.7776639999997,,,,
2024-02-17 01:00:00,2796.15,2797.36,2777.64,2786.73,8638.1948,1708135199999,24086535.906534,35601,4442.9731,12387816.096156,0,-1.9720063740198857,4442.9731,4195.221699999999,247.751400000001,40.036760730889746,-6.38301805171659,-5.053425789682424,247703.30187450966,2747.75100416,,,,
2024-02-17 02:00:00,2786.72,2794.46,2785.55,2788.8,6361.7718,1708138799999,17746470.936776,25474,3790.6525,10573672.235466,0,-2.0428808272683785,3790.6525,2571.1193000000003,1219.5331999999999,33.35736601778426,-6.287035470083538,-5.300147725762647,250492.85036739588,2752.7309238272,,,,
2024-02-17 03:00:00,2788.79,2794.38,2785.45,2793.4,5138.6604,1708142399999,14336974.638159,23227,2945.2484,8217626.343677,0,-1.8544153918585549,2945.2484,2193.412,751.8364000000001,36.000000000000036,-5.773236746922976,-5.394765529994713,253282.8721867321,2758.4578314444802,,,,
2024-02-17 04:00:00,2793.39,2796.6,2788.46,2793.32,5404.8881,1708145999999,15089694.810033,22103,2824.326,7884115.405653,0,-1.5760821690949722,2824.326,2580.5621,243.76389999999992,48.281400578220456,-5.311277784368485,-5.378067980869467,256074.7329118474,2764.6428916711425,,,,
2024-02-17 05:00:00,2793.32,2794.8,2778.99,2785.15,7968.7676,1708149599999,22179446.814135,27685,4206.8118,11706121.647288,0,-2.000351864883876,4206.8118,3761.9557999999997,444.8560000000007,54.11341134113406,-5.540554633826559,-5.410565311460886,258858.0298941982,2770.9928868371826,,,,
2024-02-17 06:00:00,2785.15,2790.0,2783.0,2787.09,4549.5112,1708153199999,12679097.759459,20735,2264.1101,6309626.999376,0,-1.6205435933639212,2264.1101,2285.4011,-21.291000000000167,50.90051044977383,-5.5022894345834175,-5.428910136085392,261644.94418060748,2777.234024943233,,,,
2024-02-17 07:00:00,2787.09,2798.51,2786.0,2795.57,9164.9293,1708156799999,25613656.89348,26443,5875.0227,16419009.492452,0,-0.6919948135912346,5875.0227,3289.9065999999993,2585.116100000001,58.69461192458606,-4.7331381880590015,-5.289755746480114,264439.69098716276,2783.131900453451,,,,
2024-02-17 08:00:00,2795.56,2795.57,2772.0,2774.99,15254.3717,1708160399999,42450935.552392,42313,6503.1348,18098175.824022,0,-1.4598203188807224,6503.1348,8751.2369,-2248.1021,47.478576137112604,-5.71829731755588,-5.375464060695267,267222.56113004725,2810.0,,,,
