open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,price_change_24h,Buy_Volume,Sell_Volume,Delta_Volume,RSI,MACD,Signal_Line,VWAP,Parabolic_SAR
59031.81,59498.0,59004.0,59311.11,1001.71,59450276.0,52716.0,484.23,28733340.0,0.0,3.85,484.23,517.48,-33.25,61.16,264.85,207.92,149690450.0,58821.66
59311.1,59916.12,59255.22,59543.76,1463.52,87303130.0,59882.0,855.46,51036496.0,0.0,3.62,855.46,608.05,247.41,63.72,288.36,224.01,149750100.0,58902.0
59543.75,59999.0,59504.0,59720.3,1567.87,93752296.0,53088.0,795.04,47545996.0,0.0,3.96,795.04,772.83,22.21,67.31,317.58,242.72,149809890.0,59023.69
59720.3,59844.94,59548.0,59604.0,781.48,46644100.0,36432.0,337.0,20117162.0,0.0,3.85,337.0,444.48,-107.49,58.63,327.57,259.69,149869580.0,59160.24
59604.0,59627.9,59468.89,59522.67,819.16,48788456.0,35509.0,333.5,19862488.0,0.0,3.55,333.5,485.66,-152.16,54.24,325.18,272.79,149929140.0,59294.44
59522.68,59574.6,59233.3,59254.74,941.0,55908884.0,39155.0,342.38,20341302.0,0.0,2.82,342.38,598.63,-256.25,53.86,298.23,277.88,149988540.0,59999.0
59254.75,59423.0,59061.63,59190.74,1367.38,81047640.0,49620.0,738.32,43764900.0,0.0,2.62,738.32,629.06,109.27,50.01,268.61,276.02,150047820.0,59983.69
59190.74,59388.0,59136.49,59225.99,591.24,35049788.0,35154.0,265.84,15758911.0,0.0,2.41,265.84,325.41,-59.57,47.19,245.15,269.85,150107100.0,59946.8
59225.99,59575.48,59196.11,59481.12,748.34,44462440.0,33852.0,432.98,25726924.0,0.0,2.9,432.98,315.36,117.61,52.15,244.33,264.75,150166510.0,59893.69
59481.11,59486.63,58849.94,59040.0,1218.99,72015360.0,51271.0,543.83,32123042.0,0.0,2.14,543.83,675.17,-131.34,55.49,205.72,252.94,150225600.0,59827.13
59040.01,59438.08,58867.92,59291.09,1082.28,63974570.0,46762.0,582.46,34431828.0,0.0,1.25,582.46,499.81,82.65,53.29,193.15,240.98,150284700.0,59729.41
59291.1,60779.29,58991.99,60641.0,5944.47,357559740.0,160744.0,3148.01,189364320.0,0.0,3.56,3148.01,2796.47,351.54,67.07,288.79,250.54,150344860.0,58849.94
60641.0,61836.6,60523.34,61689.94,7023.54,430259740.0,180894.0,3617.76,221603780.0,0.0,5.54,3617.76,3405.78,211.98,78.4,444.1,289.26,150406110.0,58888.52
61689.95,62115.64,61347.1,61618.17,3790.62,233930960.0,123345.0,1841.12,113652110.0,0.0,4.34,1841.12,1949.49,-108.37,77.68,555.0,342.4,150467820.0,59006.45
61618.16,61800.0,61335.69,61690.74,2433.1,149711120.0,78632.0,1158.9,71301704.0,0.0,4.09,1158.9,1274.19,-115.29,76.65,641.35,402.19,150529360.0,59193.0
61690.74,62179.99,61538.7,61681.99,1826.92,112998350.0,71212.0,955.09,59082348.0,0.0,4.51,955.09,871.83,83.26,75.21,701.0,461.96,150591220.0,59426.81
61682.0,61953.8,61533.2,61805.85,919.09,56774948.0,42970.0,433.03,26750640.0,0.0,4.42,433.03,486.06,-53.02,74.9,749.62,519.49,150653000.0,59702.13
61805.84,61986.0,61695.0,61829.16,722.66,44682364.0,36542.0,366.06,22632758.0,0.0,4.12,366.06,356.6,9.47,77.17,781.04,571.8,150714820.0,59999.48
61829.15,62103.0,61597.14,62067.32,1125.64,69563176.0,43746.0,602.59,37242268.0,0.0,4.58,602.59,523.05,79.53,79.92,815.74,620.59,150776600.0,60304.74
62067.32,63202.97,61974.0,62900.0,3397.32,212994320.0,120291.0,1935.56,121331740.0,0.0,7.1,1935.56,1461.76,473.8,87.84,900.07,676.48,150839310.0,60604.78
62899.99,62950.0,62361.96,62738.0,1319.94,82673176.0,57401.0,612.54,38368240.0,0.0,6.13,612.54,707.4,-94.85,86.09,942.95,729.78,150901940.0,61072.46
62738.0,63005.47,62637.76,62782.43,1144.37,71910500.0,50677.0,560.13,35200760.0,0.0,5.82,560.13,584.24,-24.11,86.12,969.35,777.69,150964780.0,61498.56
62782.42,63333.0,62769.86,62882.01,1321.43,83256296.0,54409.0,675.19,42546180.0,0.0,6.47,675.19,646.24,28.94,85.66,986.92,819.54,151027790.0,61839.44
62882.01,63171.16,62765.41,63083.99,1013.93,63814890.0,44892.0,568.35,35771610.0,0.0,6.86,568.35,445.58,122.78,94.65,1005.56,856.74,151090720.0,62138.15
63083.99,63595.14,62797.18,62856.03,1868.72,117968130.0,73682.0,964.14,60888270.0,0.0,5.98,964.14,904.57,59.57,89.56,990.52,883.5,151153860.0,62377.12
62856.03,62900.0,62541.03,62699.07,1116.97,70029800.0,51361.0,553.67,34710204.0,0.0,5.3,553.67,563.3,-9.62,81.06,954.93,897.78,151216540.0,63595.14
62699.07,62884.62,62662.0,62724.0,743.85,46677316.0,30949.0,437.8,27474264.0,0.0,5.03,437.8,306.05,131.75,72.59,918.15,901.86,151279300.0,63574.06
62724.0,63188.0,62686.0,63057.99,1066.52,67086780.0,47675.0,660.07,41515364.0,0.0,5.79,660.07,406.45,253.62,78.22,905.51,902.59,151342200.0,63532.74
63057.99,63450.0,62956.0,63384.01,886.45,56004932.0,46419.0,480.33,30353670.0,0.0,6.49,480.33,406.12,74.22,80.19,911.3,904.33,151405380.0,63473.24
63384.01,63390.06,62905.65,62966.93,706.2,44570090.0,40693.0,282.24,17811856.0,0.0,6.26,282.24,423.96,-141.71,70.0,872.17,897.9,151468500.0,63398.66
62966.92,63132.57,62851.96,62959.03,609.42,38384092.0,33259.0,258.23,16264806.0,0.0,6.37,258.23,351.19,-92.96,68.62,830.95,884.51,151531470.0,63312.9
62959.03,63226.43,62924.37,63160.95,620.21,39112452.0,32057.0,293.95,18538614.0,0.0,6.64,293.95,326.26,-32.31,70.33,805.29,868.67,151594540.0,62541.03
63160.95,63300.0,63055.55,63179.8,576.45,36431040.0,32444.0,247.59,15649170.0,0.0,6.22,247.59,328.86,-81.26,68.2,777.52,850.44,151657740.0,62554.74
63179.8,64497.99,63110.66,64420.91,2955.45,188683250.0,109756.0,1853.65,118352820.0,0.0,9.11,1853.65,1101.8,751.85,71.95,845.9,849.53,151721580.0,62584.54
64420.9,64540.0,63658.79,63873.31,2394.63,153713710.0,85581.0,1205.96,77436984.0,0.0,7.73,1205.96,1188.67,17.28,64.74,846.16,848.86,151785780.0,62699.36
63873.3,64098.63,63758.51,64066.35,1062.45,67884776.0,45292.0,532.65,34035932.0,0.0,5.65,532.65,529.8,2.84,66.05,852.11,849.51,151849660.0,62846.6
64066.34,64158.19,63434.53,63730.01,1239.68,78996330.0,59957.0,505.77,32234814.0,0.0,3.31,505.77,733.91,-228.15,60.01,820.24,843.65,151913390.0,63015.94
63730.0,63956.0,63550.28,63819.09,653.55,41668336.0,36297.0,348.56,22225950.0,0.0,3.57,348.56,304.99,43.57,58.92,793.02,833.53,151977150.0,63198.83
63819.08,63846.0,63439.56,63609.17,856.25,54438748.0,37798.0,429.44,27295910.0,0.0,3.11,429.44,426.81,2.64,59.17,745.92,816.0,152040720.0,63386.6
63609.17,63731.86,63386.01,63683.01,843.19,53600104.0,43469.0,452.1,28739392.0,0.0,3.24,452.1,391.09,61.01,62.23,706.4,794.08,152104290.0,64540.0
63683.02,63774.6,63300.58,63463.3,1498.72,95184920.0,56399.0,689.13,43790020.0,0.0,2.68,689.13,809.6,-120.47,58.77,649.86,765.24,152167800.0,64516.92
63463.3,63744.69,63388.12,63643.63,555.55,35319050.0,29922.0,344.53,21901338.0,0.0,2.93,344.53,211.01,133.52,57.21,612.55,734.7,152231380.0,64468.26
63643.63,64019.83,63540.41,63921.18,720.52,45953036.0,37580.0,377.39,24073960.0,0.0,2.99,377.39,343.13,34.27,56.69,598.47,707.46,152295150.0,64398.2
63921.17,64240.76,63853.74,63867.73,614.01,39308420.0,37990.0,328.16,21012894.0,0.0,1.54,328.16,285.84,42.32,62.34,576.36,681.24,152359180.0,64310.4
63867.74,64112.51,63550.0,63903.91,677.9,43264976.0,43170.0,309.92,19783140.0,0.0,1.86,309.92,367.98,-58.06,62.84,555.35,656.06,152423000.0,64209.42
63903.91,63945.92,63569.99,63613.92,636.23,40529136.0,30905.0,297.06,18917994.0,0.0,1.32,297.06,339.17,-42.11,56.01,509.44,626.74,152486700.0,64100.36
63613.92,63932.61,63606.62,63892.04,451.85,28844406.0,25962.0,250.49,15989779.0,0.0,1.61,250.49,201.36,49.14,58.84,489.84,599.36,152550540.0,63988.38
63892.03,64188.0,63418.53,63509.52,1260.65,80448590.0,55346.0,606.56,38729096.0,0.0,0.67,606.56,654.09,-47.54,35.61,438.39,567.16,152614350.0,63300.58
63509.52,63580.0,62822.17,63315.47,1694.41,107048590.0,70870.0,733.23,46320160.0,0.0,0.73,733.23,961.18,-227.95,40.09,377.6,529.25,152677540.0,64188.0
63315.47,63432.4,63140.0,63141.71,566.25,35838190.0,29436.0,237.36,15022249.0,0.0,0.71,237.36,328.88,-91.52,33.46,311.81,485.76,152740820.0,64160.68
63141.7,63271.81,63001.0,63235.93,502.5,31730204.0,29796.0,237.9,15023882.0,0.0,0.82,237.9,264.6,-26.7,40.32,264.23,441.46,152803970.0,64107.14
63235.93,63426.01,63234.24,63345.2,369.34,23393692.0,24537.0,216.63,13720998.0,0.0,0.46,216.63,152.72,63.91,40.79,232.66,399.7,152867310.0,64030.04
63345.19,63493.55,63119.32,63211.67,401.54,25426170.0,26222.0,176.49,11177869.0,0.0,-0.27,176.49,225.05,-48.57,42.04,194.62,358.68,152930620.0,63933.42
63211.66,63457.51,63162.0,63382.84,351.1,22242130.0,24048.0,168.23,10657784.0,0.0,0.66,168.23,182.87,-14.63,44.21,176.25,322.2,152993970.0,63822.29
63382.83,63959.0,63362.0,63736.87,862.97,54975000.0,47593.0,498.71,31765498.0,0.0,1.24,498.71,364.26,134.44,55.01,188.1,295.38,153057680.0,62822.17
63736.86,63932.57,63539.53,63668.0,1001.23,63837024.0,69314.0,404.97,25822402.0,0.0,0.8,404.97,596.26,-191.3,50.47,189.74,274.25,153121440.0,62844.9
63668.0,63743.43,63550.28,63673.42,440.88,28064978.0,39556.0,188.52,12001560.0,0.0,0.78,188.52,252.35,-63.83,44.72,189.29,257.26,153185100.0,62889.47
63673.41,63844.33,63555.39,63688.48,421.33,26834590.0,30259.0,167.77,10686502.0,0.0,-1.14,167.77,253.56,-85.79,46.11,187.99,243.41,153248780.0,62953.64
63688.49,63937.17,63609.48,63859.63,567.89,36234704.0,31534.0,302.49,19300488.0,0.0,-0.02,302.49,265.41,37.08,49.09,198.48,234.42,153312590.0,63034.07
63859.63,63884.0,63633.01,63725.33,534.05,34032690.0,29649.0,254.98,16248652.0,0.0,-0.53,254.98,279.07,-24.08,52.44,193.72,226.28,153376320.0,63126.56
63725.32,64279.99,63618.91,64119.92,1786.79,114426600.0,68787.0,976.76,62541812.0,0.0,0.61,976.76,810.02,166.74,54.74,219.27,224.88,153440350.0,63226.46
64119.91,64148.08,63751.02,64100.0,739.2,47272910.0,44379.0,366.86,23461494.0,0.0,0.44,366.86,372.33,-5.47,64.48,235.19,226.94,153504300.0,63373.95
64100.01,64646.0,63989.23,64428.65,2345.8,150913180.0,100335.0,1340.92,86283896.0,0.0,1.29,1340.92,1004.88,336.05,75.6,271.2,235.79,153568640.0,63518.92
64428.64,64554.68,64196.73,64321.99,972.09,62561330.0,49754.0,480.35,30912098.0,0.0,1.0,480.35,491.74,-11.4,78.01,287.82,246.2,153633000.0,63721.8
64322.0,64476.0,64155.77,64218.0,656.34,42203484.0,35871.0,231.39,14882474.0,0.0,1.19,231.39,424.96,-193.57,73.2,289.26,254.81,153697300.0,63906.64
64218.0,64249.42,63811.01,63932.6,911.22,58332252.0,44705.0,312.59,20010912.0,0.0,0.45,312.59,598.63,-286.04,62.81,264.33,256.71,153761310.0,64646.0
63932.61,63999.99,63843.99,63879.94,332.26,21239940.0,22507.0,160.4,10253072.0,0.0,-0.06,160.4,171.86,-11.46,65.11,237.58,252.89,153825250.0,64629.3
63879.94,63879.95,63582.08,63738.78,499.15,31807692.0,32386.0,202.76,12919059.0,0.0,-0.2,202.76,296.39,-93.62,58.16,202.66,242.84,153888960.0,64596.57
63738.77,63868.41,63600.0,63868.41,343.2,21869434.0,24738.0,175.13,11159686.0,0.0,-0.06,175.13,168.07,7.06,53.36,183.33,230.94,153952690.0,64535.7
63868.41,63891.22,63704.32,63860.01,290.19,18509670.0,23501.0,144.16,9194992.0,0.0,0.39,144.16,146.03,-1.87,55.06,165.42,217.84,154016460.0,64459.41
63860.01,64227.51,63825.35,64012.0,676.35,43329190.0,37798.0,369.76,23686784.0,0.0,0.19,369.76,306.59,63.16,58.28,161.63,206.6,154080530.0,64371.68
64012.0,64346.24,64011.01,64218.02,560.2,35949480.0,32068.0,326.26,20934246.0,0.0,1.12,326.26,233.94,92.33,61.85,173.26,199.93,154144700.0,63582.08
64218.02,64465.0,64058.82,64147.22,854.82,54955916.0,39383.0,415.67,26726266.0,0.0,1.31,415.67,439.15,-23.48,56.74,174.74,194.89,154209000.0,63597.36
64147.22,64227.51,63826.08,63826.09,1099.88,70478470.0,37281.0,559.87,35881510.0,0.0,1.08,559.87,540.01,19.86,52.17,148.3,185.57,154273070.0,63632.07
63826.08,63935.31,63708.58,63866.59,647.4,41333450.0,31823.0,313.93,20044748.0,0.0,1.0,313.93,333.47,-19.54,43.56,129.12,174.28,154336910.0,63682.04
63866.59,64185.58,63768.72,64166.0,1003.5,64211110.0,42749.0,610.9,39092696.0,0.0,1.3,610.9,392.6,218.3,51.47,136.51,166.73,154400910.0,63744.68
64166.01,64331.58,64036.0,64186.93,811.26,52067950.0,36654.0,423.55,27184494.0,0.0,1.54,423.55,387.71,35.84,43.77,142.41,161.86,154465090.0,63816.71
64186.93,64473.78,64137.92,64230.02,945.79,60829776.0,41711.0,464.31,29863060.0,0.0,1.34,464.31,481.48,-17.17,47.55,148.85,159.26,154529400.0,63894.51
64230.02,64588.0,64150.0,64540.75,1368.73,88091580.0,52633.0,728.18,46868110.0,0.0,1.26,728.18,640.54,87.64,57.75,176.98,162.81,154593760.0,63975.6
64540.75,65500.0,64462.48,65143.04,3758.44,244855340.0,132723.0,2080.44,135512530.0,0.0,2.32,2080.44,1678.0,402.44,75.23,245.06,179.26,154658910.0,64073.59
65143.04,65360.12,65111.1,65166.2,1065.19,69475040.0,44432.0,522.84,34100532.0,0.0,2.34,522.84,542.35,-19.51,77.14,297.44,202.89,154724140.0,64330.34
65166.2,65275.0,63815.38,64007.17,3241.26,208788690.0,113335.0,1385.11,89207270.0,0.0,0.5,1385.11,1856.15,-471.04,53.96,242.64,210.84,154788560.0,65500.0
64007.16,64359.39,64003.49,64203.56,1289.12,82749160.0,57594.0,673.73,43249868.0,0.0,0.54,673.73,615.39,58.34,54.85,212.61,211.2,154852740.0,65466.31
64203.55,64319.86,63343.86,63593.99,3239.03,206545460.0,117946.0,1562.27,99600240.0,0.0,-0.21,1562.27,1676.76,-114.49,46.72,138.02,196.56,154916510.0,65400.27
63593.99,63998.47,63450.0,63870.0,1925.28,122630470.0,71810.0,994.41,63337692.0,0.0,-0.39,994.41,930.87,63.54,48.3,100.04,177.26,154980210.0,65276.88
63870.01,64261.08,63211.66,63271.97,2546.6,162555380.0,96568.0,1074.73,68670070.0,0.0,-1.29,1074.73,1471.87,-397.13,39.65,21.43,146.09,155044030.0,65122.24
63271.97,63760.0,62909.61,63632.01,3071.46,194190560.0,93544.0,1524.23,96382230.0,0.0,-1.24,1524.23,1547.23,-23.0,44.7,-11.68,114.54,155107260.0,64931.18
63632.01,63747.59,63079.6,63192.43,1310.82,83171960.0,56507.0,641.09,40681650.0,0.0,-1.76,641.09,669.74,-28.65,43.64,-72.56,77.12,155170720.0,64688.6
63192.42,63511.84,62968.57,63169.93,1326.89,83810880.0,56754.0,623.04,39370200.0,0.0,-1.63,623.04,703.85,-80.81,42.98,-121.22,37.45,155233870.0,64439.54
63169.92,63532.05,62965.4,63400.0,967.44,61210092.0,49770.0,498.55,31548474.0,0.0,-0.83,498.55,468.89,29.66,42.17,-139.61,2.04,155297150.0,64194.75
63400.0,63404.8,62700.0,63220.0,1434.8,90397290.0,67261.0,715.6,45091656.0,0.0,-1.03,715.6,719.21,-3.61,40.43,-166.79,-31.73,155360140.0,63963.42
63220.0,63405.61,63051.94,63308.28,631.68,39963440.0,34120.0,315.35,19949236.0,0.0,-0.68,315.35,316.34,-0.99,40.96,-179.14,-61.21,155423410.0,63710.74
63308.28,63611.85,63308.27,63550.29,501.15,31813648.0,30099.0,282.2,17913698.0,0.0,-0.5,282.2,218.95,63.25,40.15,-167.47,-82.46,155486900.0,62700.0
63550.29,63570.0,63406.13,63495.67,386.9,24564762.0,25147.0,198.74,12618068.0,0.0,-0.57,198.74,188.16,10.58,31.61,-160.77,-98.12,155550380.0,62718.24
63495.67,63495.67,63134.85,63165.19,687.28,43491292.0,30645.0,244.56,15474924.0,0.0,-1.32,244.56,442.72,-198.16,29.1,-180.05,-114.51,155613660.0,62753.98
63165.18,63667.0,62960.0,63545.45,928.47,58807010.0,48359.0,475.6,30126362.0,0.0,-1.05,475.6,452.88,22.72,44.24,-162.78,-124.16,155677010.0,62805.46
63545.44,63967.19,63480.0,63895.72,1085.18,69188810.0,46828.0,587.67,37471424.0,0.0,-0.39,587.67,497.51,90.17,46.3,-119.45,-123.22,155740770.0,62874.38
63895.72,63953.34,63620.03,63702.76,515.58,32869268.0,27514.0,184.24,11743994.0,0.0,-0.19,184.24,331.34,-147.11,51.45,-99.53,-118.48,155804510.0,62983.66
63702.76,63733.16,62832.6,63239.49,1476.62,93376190.0,64380.0,611.44,38654736.0,0.0,-0.98,611.44,865.19,-253.75,41.98,-119.74,-118.73,155867740.0,63967.19
63239.5,63470.58,63092.76,63466.26,660.87,41849370.0,34585.0,354.5,22453684.0,0.0,-1.09,354.5,306.37,48.12,52.73,-116.13,-118.21,155931070.0,63944.5
63466.27,63725.0,63243.92,63563.48,863.99,54833944.0,40121.0,437.02,27738840.0,0.0,-0.97,437.02,426.97,10.05,48.96,-104.22,-115.41,155994540.0,63900.02
63563.47,63719.2,63394.28,63623.81,670.64,42630144.0,33587.0,304.0,19323436.0,0.0,-0.94,304.0,366.65,-62.65,57.39,-88.88,-110.11,156058110.0,63835.98
63623.81,63853.12,63549.99,63669.69,675.97,43069132.0,34519.0,281.54,17940354.0,0.0,-1.35,281.54,394.43,-112.89,58.49,-72.2,-102.52,156121820.0,62832.6
63669.69,64422.41,63596.13,64232.0,1813.93,116303390.0,70866.0,1012.89,64927256.0,0.0,-1.4,1012.89,801.04,211.86,62.7,-13.45,-84.71,156185940.0,62853.01
64231.99,64362.7,64064.34,64119.98,876.34,56292812.0,42995.0,371.87,23889544.0,0.0,-1.61,371.87,504.46,-132.59,64.03,23.8,-63.01,156250180.0,62915.78
64119.98,64171.83,63746.69,64086.37,1107.36,70826600.0,49187.0,509.06,32557172.0,0.0,0.12,509.06,598.3,-89.24,62.34,50.03,-40.4,156314130.0,63006.18
64086.37,64124.05,63358.0,63490.43,1203.63,76693256.0,60362.0,541.67,34504264.0,0.0,-1.11,541.67,661.96,-120.3,49.15,22.48,-27.82,156377860.0,63119.48
63490.43,63772.45,63473.73,63663.02,808.52,51413976.0,51035.0,406.5,25848168.0,0.0,0.11,406.5,402.02,4.47,52.31,14.4,-19.38,156441440.0,63249.78
63663.03,63712.86,63112.57,63213.16,1114.61,70707130.0,65292.0,527.52,33460854.0,0.0,-1.03,527.52,587.09,-59.56,50.64,-27.99,-21.1,156504880.0,64422.41
63213.17,64088.53,63050.77,64024.47,1473.3,93539850.0,79442.0,810.79,51505760.0,0.0,1.19,810.79,662.51,148.29,55.74,3.85,-16.11,156568370.0,64396.22
64024.47,64320.0,63584.28,63740.48,2024.43,129503370.0,83216.0,1048.96,67120290.0,0.0,0.17,1048.96,975.47,73.49,48.11,6.09,-11.67,156632340.0,64342.4
63740.48,63895.46,63455.56,63634.0,834.79,53129250.0,48232.0,416.77,26527998.0,0.0,0.7,416.77,418.02,-1.24,49.15,-0.71,-9.48,156695980.0,64264.9
63633.99,63657.4,63310.84,63391.79,634.54,40253244.0,46406.0,298.09,18910628.0,0.0,0.35,298.09,336.45,-38.37,52.0,-25.36,-12.65,156759420.0,64167.77
63391.79,63393.52,62789.89,63169.99,1486.25,93731224.0,77573.0,681.88,43004360.0,0.0,-0.36,681.88,804.37,-122.48,46.1,-62.07,-22.54,156822480.0,64056.06
63169.99,63269.2,62961.81,63060.01,626.72,39576656.0,51922.0,306.1,19330296.0,0.0,-0.25,306.1,320.62,-14.51,43.39,-98.9,-37.81,156885630.0,63904.12
63060.0,63197.58,62888.68,62974.94,554.56,34959544.0,35884.0,265.08,16712055.0,0.0,-0.53,265.08,289.49,-24.41,41.54,-133.42,-56.93,156948670.0,63748.14
62974.94,63162.28,62835.0,63074.01,577.9,36404324.0,37185.0,344.66,21713182.0,0.0,-0.75,344.66,233.24,111.42,42.34,-151.04,-75.75,157011660.0,63594.82
63074.01,63123.6,62738.8,62850.92,1499.83,94420960.0,63525.0,866.84,54576690.0,0.0,-1.02,866.84,632.99,233.84,30.53,-180.91,-96.79,157074620.0,63449.93
62850.92,62880.0,62261.0,62312.08,2084.75,130152190.0,79883.0,857.69,53534644.0,0.0,-1.35,857.69,1227.05,-369.36,27.25,-245.25,-126.48,157137060.0,63307.7
62312.07,62729.77,62111.0,62586.01,1290.48,80611260.0,59500.0,647.25,40447670.0,0.0,-1.51,647.25,643.23,4.02,32.2,-271.0,-155.38,157199520.0,63098.36
62586.01,62718.38,62430.0,62530.31,791.74,49543344.0,38156.0,473.19,29608478.0,0.0,-2.14,473.19,318.55,154.64,36.93,-292.54,-182.81,157262100.0,62900.89
62530.31,62849.03,62530.3,62756.01,608.88,38200532.0,32930.0,351.31,22041826.0,0.0,-1.49,351.31,257.57,93.75,37.83,-288.07,-203.86,157324830.0,62111.0
62756.0,62973.18,62588.0,62893.99,646.72,40617216.0,31437.0,336.3,21121762.0,0.0,-0.55,336.3,310.43,25.87,45.33,-270.28,-217.15,157387630.0,62125.76
62894.0,63020.22,62358.09,62520.15,950.05,59588812.0,43513.0,385.94,24210234.0,0.0,-1.49,385.94,564.11,-178.18,24.74,-283.08,-230.33,157450370.0,62159.66
62520.15,62760.0,62361.51,62617.71,564.74,35339090.0,32465.0,322.16,20160856.0,0.0,-1.49,322.16,242.57,79.59,29.89,-282.11,-240.69,157512940.0,62211.3
62617.71,62709.63,62135.48,62505.98,1299.97,81125704.0,51136.0,565.06,35270370.0,0.0,-1.76,565.06,734.91,-169.86,29.83,-287.04,-249.96,157575340.0,63020.22
62505.99,62603.64,62020.09,62208.0,1045.14,65079090.0,46019.0,425.59,26505140.0,0.0,-2.3,425.59,619.55,-193.95,29.25,-311.4,-262.25,157637620.0,63002.52
62208.0,62427.97,62042.0,62375.99,1032.42,64253290.0,51548.0,530.2,32997702.0,0.0,-2.89,530.2,502.22,27.97,35.81,-313.54,-272.51,157699840.0,62963.22
62375.99,62428.0,62082.3,62302.01,1001.0,62281436.0,49063.0,575.05,35780148.0,0.0,-2.84,575.05,425.95,149.11,36.28,-317.55,-281.51,157762060.0,62906.64
62302.0,62519.7,62264.19,62450.05,809.68,50529076.0,37940.0,406.16,25347320.0,0.0,-2.55,406.16,403.52,2.64,40.71,-305.26,-286.26,157824480.0,62835.72
62450.06,62507.0,62131.41,62243.4,670.36,41756836.0,40343.0,270.54,16854294.0,0.0,-1.96,270.54,399.82,-129.28,35.84,-308.63,-290.74,157886770.0,62754.15
62243.4,62450.14,62093.75,62238.29,730.3,45470864.0,41794.0,362.99,22601464.0,0.0,-2.24,362.99,367.3,-4.31,38.72,-308.17,-294.22,157949020.0,62666.06
62238.29,62461.28,61761.0,62447.61,2047.08,126974470.0,95608.0,1030.4,63926820.0,0.0,-1.21,1030.4,1016.68,13.72,52.84,-287.59,-292.9,158011060.0,62575.63
62447.6,62828.0,62160.72,62560.01,1703.95,106525150.0,89329.0,846.72,52930210.0,0.0,-2.29,846.72,857.23,-10.51,49.42,-259.23,-286.16,158073570.0,61761.0
62560.0,62604.35,61886.86,62273.08,1676.92,104335070.0,101554.0,846.67,52682450.0,0.0,-2.3,846.67,830.25,16.43,44.76,-256.95,-280.32,158135790.0,61782.34
62273.07,62444.45,62000.0,62444.45,800.52,49836764.0,66071.0,400.78,24950494.0,0.0,-1.87,400.78,399.74,1.03,43.51,-238.55,-271.97,158198050.0,61824.17
62444.45,62685.7,62368.06,62594.18,721.64,45126256.0,59875.0,356.25,22278530.0,0.0,-1.26,356.25,365.39,-9.14,43.79,-209.48,-259.47,158260580.0,61884.4
62594.19,62760.0,62450.0,62515.46,605.55,37919480.0,51152.0,289.48,18124892.0,0.0,-1.04,289.48,316.07,-26.59,49.89,-190.6,-245.7,158323200.0,61959.88
62515.46,62548.71,61949.42,62179.45,1173.43,73025280.0,82573.0,559.19,34804430.0,0.0,-1.4,559.19,614.25,-55.06,40.7,-200.44,-236.64,158385420.0,62828.0
62179.45,62248.84,61429.62,61570.01,1896.44,117066340.0,108678.0,852.32,52620304.0,0.0,-2.23,852.32,1044.12,-191.8,33.6,-254.48,-240.21,158447150.0,62810.43
61570.0,61763.37,61382.0,61485.94,938.45,57751496.0,60189.0,461.28,28389858.0,0.0,-2.52,461.28,477.17,-15.89,36.32,-300.62,-252.29,158508700.0,62755.2
61485.95,61568.85,61103.26,61251.01,1500.5,91969380.0,68888.0,616.55,37795476.0,0.0,-2.55,616.55,883.95,-267.4,29.22,-352.09,-272.25,158569980.0,62672.8
61251.02,61280.46,60888.0,61193.03,1615.23,98634820.0,75391.0,758.21,46298692.0,0.0,-1.8,758.21,857.03,-98.82,29.39,-393.03,-296.41,158631060.0,62547.24
61193.03,61468.14,61144.33,61400.0,669.87,41073510.0,48458.0,307.65,18862704.0,0.0,-1.9,307.65,362.22,-54.56,30.91,-404.11,-317.95,158692370.0,62381.32
61400.01,61567.41,61380.54,61551.0,607.4,37346890.0,37075.0,323.76,19907002.0,0.0,-1.57,323.76,283.64,40.12,37.15,-396.14,-333.59,158753860.0,62202.12
61550.99,61694.91,61490.34,61664.64,656.06,40412070.0,34217.0,278.1,17129746.0,0.0,-1.74,278.1,377.96,-99.86,39.77,-376.32,-342.13,158815460.0,62018.14
61664.64,61806.98,61423.24,61680.4,788.29,48582588.0,40994.0,414.93,25577748.0,0.0,-1.93,414.93,373.36,41.57,35.3,-355.25,-344.76,158877090.0,61837.32
61680.4,61760.6,61420.0,61511.12,848.22,52232590.0,43527.0,399.14,24581694.0,0.0,-1.61,399.14,449.09,-49.95,30.33,-348.19,-345.44,158938670.0,60888.0
61511.13,61727.58,61444.44,61580.01,686.19,42245444.0,38088.0,359.79,22147262.0,0.0,-1.66,359.79,326.39,33.4,35.84,-333.2,-342.99,159000220.0,60905.46
61580.01,61780.6,61530.69,61616.01,524.86,32373442.0,41832.0,242.29,14943990.0,0.0,-1.42,242.29,282.57,-40.28,32.09,-314.78,-337.35,159061920.0,60939.66
61616.0,61648.0,61129.0,61253.16,846.09,51931056.0,56915.0,362.24,22231808.0,0.0,-1.53,362.24,483.85,-121.62,23.45,-325.71,-335.02,159123300.0,60990.12
61253.16,61447.06,61139.79,61310.0,927.28,56875760.0,49035.0,447.31,27438120.0,0.0,-1.71,447.31,479.97,-32.67,25.93,-326.03,-333.22,159184620.0,61053.35
61309.99,61361.94,60923.22,61289.99,1553.16,94940920.0,68075.0,735.35,44951536.0,0.0,-1.62,735.35,817.81,-82.46,29.67,-324.16,-331.41,159245760.0,61780.6
